5	14	-0.10979253
4	16	-0.29256222
5	17	-0.17387492
4	17	-0.09883344
5	16	-0.09883344
4	18	-0.28401066
5	19	-0.16925597
4	19	-0.10578833
5	18	-0.10578833
4	20	-0.30819373
5	21	-0.18196017
4	21	-0.08418964
5	20	-0.08418964
4	22	-0.27667366
5	23	-0.16940880
4	23	-0.09760615
5	22	-0.09760615
4	24	-0.26380564
5	25	-0.17077941
4	25	-0.11603669
5	24	-0.11603669
4	26	-0.29331391
5	27	-0.15821217
4	27	-0.10244547
5	26	-0.10244547
4	28	-0.29887344
5	29	-0.14898542
4	29	-0.10278584
5	28	-0.10278584
4	30	-0.30405348
5	31	-0.15405932
4	31	-0.08800389
5	30	-0.08800389
4	32	-0.28328773
5	33	-0.15702402
4	33	-0.07584142
5	32	-0.07584142
4	34	-0.26407227
5	35	-0.17391842
4	35	-0.10828612
5	34	-0.10828612
4	36	-0.29367593
5	37	-0.08655229
4	37	-0.08314594
5	36	-0.08314594
4	38	-0.31465222
5	39	-0.15238769
4	39	-0.08302626
5	38	-0.08302626
4	40	-0.25395269
5	41	-0.14598107
4	41	-0.11310072
5	40	-0.11310072
4	42	-0.34870376
5	43	-0.10350897
4	43	-0.07324675
5	42	-0.07324675
4	44	-0.20253037
5	45	-0.14855373
4	45	-0.12440630
5	44	-0.12440630
6	6	0.00000000
7	7	0.00000000
6	7	0.00000000
6	8	-0.25525301
7	9	-0.17655813
6	9	-0.10714864
7	8	-0.10714864
6	10	-0.26502527
7	11	-0.17607089
6	11	-0.09955247
7	10	-0.09955247
6	12	-0.27544996
7	13	-0.18551480
6	13	-0.09921868
7	12	-0.09921868
6	14	-0.26711922
7	15	-0.17379042
6	15	-0.09742288
7	14	-0.09742288
6	16	-0.30403542
7	17	-0.17882620
6	17	-0.10347635
7	16	-0.10347635
6	18	-0.28547534
7	19	-0.18649456
6	19	-0.09349290
7	18	-0.09349290
6	20	-0.31423049
7	21	-0.19100488
6	21	-0.08763167
7	20	-0.08763167
6	22	-0.29031562
7	23	-0.18252122
6	23	-0.09275810
7	22	-0.09275810
6	24	-0.26069627
7	25	-0.17524644
6	25	-0.09987540
7	24	-0.09987540
6	26	-0.31654892
7	27	-0.17434982
6	27	-0.10151086
7	26	-0.10151086
6	28	-0.31823410
7	29	-0.17271092
6	29	-0.09959495
7	28	-0.09959495
6	30	-0.32078749
7	31	-0.17615601
6	31	-0.08143742
7	30	-0.08143742
6	32	-0.31387608
7	33	-0.19253417
6	33	-0.08081394
7	32	-0.08081394
6	34	-0.27626918
7	35	-0.18402700
6	35	-0.09410337
7	34	-0.09410337
6	36	-0.30304493
7	37	-0.10934747
6	37	-0.08079149
7	36	-0.08079149
6	38	-0.33265181
7	39	-0.16356772
6	39	-0.07965805
7	38	-0.07965805
6	40	-0.28930433
7	41	-0.18217105
6	41	-0.07278734
7	40	-0.07278734
6	42	-0.34480891
7	43	-0.11007050
6	43	-0.07789557
7	42	-0.07789557
6	44	-0.19657056
7	45	-0.15754548
6	45	-0.10308503
7	44	-0.10308503
8	8	0.00000000
9	9	0.00000000
8	9	0.00000000
8	10	-0.27601059
9	11	-0.17847537
8	11	-0.09055228
9	10	-0.09055228
8	12	-0.29251247
9	13	-0.18397761
8	13	-0.09960847
9	12	-0.09960847
8	14	-0.28427137
9	15	-0.17482503
8	15	-0.09397077
9	14	-0.09397077
8	16	-0.31038330
9	17	-0.19631965
8	17	-0.08766398
9	16	-0.08766398
8	18	-0.29569613
9	19	-0.18724545
8	19	-0.09188408
9	18	-0.09188408
8	20	-0.31834743
9	21	-0.19402450
8	21	-0.07689653
9	20	-0.07689653
8	22	-0.29618825
9	23	-0.18374449
8	23	-0.08317664
9	22	-0.08317664
8	24	-0.27995543
9	25	-0.18326658
8	25	-0.09750512
9	24	-0.09750512
8	26	-0.31563502
9	27	-0.18033792
8	27	-0.08610480
9	26	-0.08610480
8	28	-0.32165855
9	29	-0.18112440
8	29	-0.08635046
9	28	-0.08635046
8	30	-0.30761695
9	31	-0.18374078
8	31	-0.07178987
9	30	-0.07178987
8	32	-0.30214087
9	33	-0.19221195
8	33	-0.06727039
9	32	-0.06727039
8	34	-0.27385205
9	35	-0.19075412
8	35	-0.09980447
9	34	-0.09980447
8	36	-0.29525980
9	37	-0.12670916
8	37	-0.07685791
9	36	-0.07685791
8	38	-0.32103230
9	39	-0.18104929
8	39	-0.07512723
9	38	-0.07512723
8	40	-0.25452684
9	41	-0.18390699
8	41	-0.09711588
9	40	-0.09711588
8	42	-0.33335039
9	43	-0.13517983
8	43	-0.07122730
9	42	-0.07122730
8	44	-0.21234982
9	45	-0.15944911
8	45	-0.10866413
9	44	-0.10866413
10	10	0.00000000
11	11	0.00000000
10	11	0.00000000
10	12	-0.28015960
11	13	-0.17417874
10	13	-0.10522070
11	12	-0.10522070
10	14	-0.28050478
11	15	-0.16701399
10	15	-0.10342964
11	14	-0.10342964
10	16	-0.28231580
11	17	-0.17207097
10	17	-0.09840567
11	16	-0.09840567
10	18	-0.28490399
11	19	-0.17305807
10	19	-0.10467876
11	18	-0.10467876
10	20	-0.31066904
11	21	-0.19649074
10	21	-0.07790729
11	20	-0.07790729
10	22	-0.26991254
11	23	-0.16964099
10	23	-0.09494669
11	22	-0.09494669
10	24	-0.25956697
11	25	-0.17264002
10	25	-0.11133126
11	24	-0.11133126
10	26	-0.28896622
11	27	-0.16067351
10	27	-0.09939419
11	26	-0.09939419
10	28	-0.28799096
11	29	-0.15215771
10	29	-0.10280826
11	28	-0.10280826
10	30	-0.29703549
11	31	-0.14879485
10	31	-0.08015347
11	30	-0.08015347
10	32	-0.27736998
11	33	-0.16027672
10	33	-0.07465685
11	32	-0.07465685
10	34	-0.27548412
11	35	-0.17751148
10	35	-0.10362873
11	34	-0.10362873
10	36	-0.30438061
11	37	-0.08429197
10	37	-0.07206395
11	36	-0.07206395
10	38	-0.31629269
11	39	-0.15377297
10	39	-0.08282994
11	38	-0.08282994
10	40	-0.25873426
11	41	-0.13355857
10	41	-0.10465858
11	40	-0.10465858
10	42	-0.33983775
11	43	-0.09822768
10	43	-0.06133802
11	42	-0.06133802
10	44	-0.20565246
11	45	-0.15290434
10	45	-0.11985131
11	44	-0.11985131
12	12	0.00000000
13	13	0.00000000
12	13	0.00000000
12	14	-0.30226174
13	15	-0.17929062
12	15	-0.09719092
13	14	-0.09719092
12	16	-0.32745634
13	17	-0.19446365
12	17	-0.07343824
13	16	-0.07343824
12	18	-0.31080752
13	19	-0.18373422
12	19	-0.08795840
13	18	-0.08795840
12	20	-0.35811906
13	21	-0.20143534
12	21	-0.06557012
13	20	-0.06557012
12	22	-0.31622081
13	23	-0.18327059
12	23	-0.07221549
13	22	-0.07221549
12	24	-0.28405058
13	25	-0.18917158
12	25	-0.09679708
13	24	-0.09679708
12	26	-0.33266600
13	27	-0.17823312
12	27	-0.07936017
13	26	-0.07936017
12	28	-0.34016778
13	29	-0.18037059
12	29	-0.07782640
13	28	-0.07782640
12	30	-0.34628632
13	31	-0.17588062
12	31	-0.05880614
13	30	-0.05880614
12	32	-0.34323328
13	33	-0.18039992
12	33	-0.04986600
13	32	-0.04986600
12	34	-0.28636833
13	35	-0.18926481
12	35	-0.09882134
13	34	-0.09882134
12	36	-0.35005092
13	37	-0.11550398
12	37	-0.05837409
13	36	-0.05837409
12	38	-0.35686180
13	39	-0.17533941
12	39	-0.05915358
13	38	-0.05915358
12	40	-0.29349393
13	41	-0.17081946
12	41	-0.09112693
13	40	-0.09112693
12	42	-0.38208068
13	43	-0.12491032
12	43	-0.04502346
13	42	-0.04502346
12	44	-0.21981699
13	45	-0.16325631
12	45	-0.11325217
13	44	-0.11325217
14	14	0.00000000
15	15	0.00000000
14	15	0.00000000
14	16	-0.33942464
15	17	-0.18413710
14	17	-0.08331334
15	16	-0.08331334
14	18	-0.30619044
15	19	-0.18542827
14	19	-0.09431631
15	18	-0.09431631
14	20	-0.35541727
15	21	-0.18870727
14	21	-0.07095932
15	20	-0.07095932
14	22	-0.32064882
15	23	-0.17571318
14	23	-0.08198054
15	22	-0.08198054
14	24	-0.27093373
15	25	-0.17622771
14	25	-0.09171733
15	24	-0.09171733
14	26	-0.33230303
15	27	-0.17091883
14	27	-0.08288630
15	26	-0.08288630
14	28	-0.32150864
15	29	-0.16822072
14	29	-0.08053004
15	28	-0.08053004
14	30	-0.35814621
15	31	-0.17150093
14	31	-0.05520811
15	30	-0.05520811
14	32	-0.34582707
15	33	-0.19351733
14	33	-0.05536170
15	32	-0.05536170
14	34	-0.28283186
15	35	-0.18866059
14	35	-0.09587314
15	34	-0.09587314
14	36	-0.35034363
15	37	-0.10500023
14	37	-0.06094298
15	36	-0.06094298
14	38	-0.36177909
15	39	-0.17556699
14	39	-0.06553657
15	38	-0.06553657
14	40	-0.28758899
15	41	-0.16313691
14	41	-0.08363345
15	40	-0.08363345
14	42	-0.37178711
15	43	-0.13698446
14	43	-0.05360637
15	42	-0.05360637
14	44	-0.21381753
15	45	-0.15822432
14	45	-0.10857320
15	44	-0.10857320
16	16	0.00000000
17	17	0.00000000
16	17	0.00000000
16	18	-0.30346451
17	19	-0.18056957
16	19	-0.10685753
17	18	-0.10685753
16	20	-0.32847026
17	21	-0.19130753
16	21	-0.07278101
17	20	-0.07278101
16	22	-0.28366960
17	23	-0.16760862
16	23	-0.09977153
17	22	-0.09977153
16	24	-0.28637239
17	25	-0.17196206
16	25	-0.10665480
17	24	-0.10665480
16	26	-0.31103609
17	27	-0.16535737
16	27	-0.08812988
17	26	-0.08812988
16	28	-0.31372524
17	29	-0.16929202
16	29	-0.08803844
17	28	-0.08803844
16	30	-0.33488791
17	31	-0.15816440
16	31	-0.04845135
17	30	-0.04845135
16	32	-0.30589687
17	33	-0.21380015
16	33	-0.04955914
17	32	-0.04955914
16	34	-0.28606609
17	35	-0.19354385
16	35	-0.12345255
17	34	-0.12345255
16	36	-0.33410400
17	37	-0.09006079
16	37	-0.04409516
17	36	-0.04409516
16	38	-0.34979538
17	39	-0.18322855
16	39	-0.06637388
17	38	-0.06637388
16	40	-0.27303096
17	41	-0.12363320
16	41	-0.10831807
17	40	-0.10831807
16	42	-0.35499895
17	43	-0.14442383
16	43	-0.00414276
17	42	-0.00414276
16	44	-0.21939202
17	45	-0.15447965
16	45	-0.13347057
17	44	-0.13347057
18	18	0.00000000
19	19	0.00000000
18	19	0.00000000
18	20	-0.33528624
19	21	-0.20000696
18	21	-0.07465949
19	20	-0.07465949
18	22	-0.30614288
19	23	-0.17932869
18	23	-0.08789429
19	22	-0.08789429
18	24	-0.27265357
19	25	-0.18570986
18	25	-0.10250446
19	24	-0.10250446
18	26	-0.32423343
19	27	-0.17927105
18	27	-0.08616495
19	26	-0.08616495
18	28	-0.32911943
19	29	-0.18366984
18	29	-0.08093948
19	28	-0.08093948
18	30	-0.31822275
19	31	-0.18494635
18	31	-0.06254100
19	30	-0.06254100
18	32	-0.32800740
19	33	-0.21164222
18	33	-0.05544567
19	32	-0.05544567
18	34	-0.27973498
19	35	-0.19331741
18	35	-0.11416269
19	34	-0.11416269
18	36	-0.31792908
19	37	-0.11907707
18	37	-0.07349297
19	36	-0.07349297
18	38	-0.34247738
19	39	-0.19286383
18	39	-0.07057125
19	38	-0.07057125
18	40	-0.25991108
19	41	-0.16060922
18	41	-0.11072542
19	40	-0.11072542
18	42	-0.35409120
19	43	-0.16579618
18	43	-0.04053568
19	42	-0.04053568
18	44	-0.20750836
19	45	-0.16145443
18	45	-0.12381807
19	44	-0.12381807
20	20	0.00000000
21	21	0.00000000
20	21	0.00000000
20	22	-0.28768523
21	23	-0.16122944
20	23	-0.11652992
21	22	-0.11652992
20	24	-0.25963370
21	25	-0.17424321
20	25	-0.13568337
21	24	-0.13568337
20	26	-0.30814843
21	27	-0.15604023
20	27	-0.12282328
21	26	-0.12282328
20	28	-0.31401740
21	29	-0.16632154
20	29	-0.11377574
21	28	-0.11377574
20	30	-0.33978594
21	31	-0.16631309
20	31	-0.07637299
21	30	-0.07637299
20	32	-0.31732419
21	33	-0.17849195
20	33	-0.06260258
21	32	-0.06260258
20	34	-0.27008776
21	35	-0.18111862
20	35	-0.14129776
21	34	-0.14129776
20	36	-0.35990414
21	37	-0.09253839
20	37	-0.05077402
21	36	-0.05077402
20	38	-0.35760434
21	39	-0.17414250
20	39	-0.08456247
21	38	-0.08456247
20	40	-0.29605270
21	41	-0.14430994
20	41	-0.12691457
21	40	-0.12691457
20	42	-0.37068864
21	43	-0.14958257
20	43	-0.04571917
21	42	-0.04571917
20	44	-0.20485170
21	45	-0.14513230
20	45	-0.13795627
21	44	-0.13795627
22	22	0.00000000
23	23	0.00000000
22	23	0.00000000
22	24	-0.28506293
23	25	-0.18311463
22	25	-0.10854259
23	24	-0.10854259
22	26	-0.30232298
23	27	-0.16364005
22	27	-0.08459050
23	26	-0.08459050
22	28	-0.30576184
23	29	-0.16557191
22	29	-0.08323299
23	28	-0.08323299
22	30	-0.32163827
23	31	-0.15482755
22	31	-0.05641984
23	30	-0.05641984
22	32	-0.29266405
23	33	-0.17878875
22	33	-0.04663421
23	32	-0.04663421
22	34	-0.29549391
23	35	-0.18643932
22	35	-0.10604465
23	34	-0.10604465
22	36	-0.31833123
23	37	-0.09355928
22	37	-0.05157041
23	36	-0.05157041
22	38	-0.34896708
23	39	-0.17012417
22	39	-0.05454511
23	38	-0.05454511
22	40	-0.29340410
23	41	-0.14173546
22	41	-0.10935127
23	40	-0.10935127
22	42	-0.36500312
23	43	-0.12360946
22	43	-0.03352749
23	42	-0.03352749
22	44	-0.22446347
23	45	-0.15100770
22	45	-0.11833885
23	44	-0.11833885
24	24	0.00000000
25	25	0.00000000
24	25	0.00000000
24	26	-0.30175435
25	27	-0.16598289
24	27	-0.09036513
25	26	-0.09036513
24	28	-0.29772099
25	29	-0.16433581
24	29	-0.08988963
25	28	-0.08988963
24	30	-0.26903263
25	31	-0.16136317
24	31	-0.06696387
25	30	-0.06696387
24	32	-0.29676447
25	33	-0.22403917
24	33	-0.08435042
25	32	-0.08435042
24	34	-0.29559130
25	35	-0.19959297
24	35	-0.09844550
25	34	-0.09844550
24	36	-0.25552916
25	37	-0.10766639
24	37	-0.07662782
25	36	-0.07662782
24	38	-0.32260541
25	39	-0.18381834
24	39	-0.08429499
25	38	-0.08429499
24	40	-0.22316626
25	41	-0.17551022
24	41	-0.04898209
25	40	-0.04898209
24	42	-0.25630195
25	43	-0.10944416
24	43	-0.03696333
25	42	-0.03696333
24	44	-0.18473185
25	45	-0.15320831
24	45	-0.11749244
25	44	-0.11749244
26	26	0.00000000
27	27	0.00000000
26	27	0.00000000
26	28	-0.34371295
27	29	-0.19925618
26	29	-0.02999768
27	28	-0.02999768
26	30	-0.35030299
27	31	-0.17157215
26	31	-0.01064438
27	30	-0.01064438
26	32	-0.33102566
27	33	-0.23665503
26	33	-0.00954062
27	32	-0.00954062
26	34	-0.32909904
27	35	-0.19778452
26	35	-0.09289064
27	34	-0.09289064
26	36	-0.34256869
27	37	-0.13572920
26	37	-0.02083474
27	36	-0.02083474
26	38	-0.37961295
27	39	-0.20013014
26	39	-0.02401315
27	38	-0.02401315
26	40	-0.28591192
27	41	-0.17112720
26	41	-0.05167192
27	40	-0.05167192
26	42	-0.37254134
27	43	-0.17572989
26	43	0.03751378
27	42	0.03751378
26	44	-0.23298465
27	45	-0.15980348
26	45	-0.11017625
27	44	-0.11017625
28	28	0.00000000
29	29	0.00000000
28	29	0.00000000
28	30	-0.31314031
29	31	-0.17322796
28	31	-0.04624628
29	30	-0.04624628
28	32	-0.31366756
29	33	-0.25966181
28	33	-0.02926559
29	32	-0.02926559
28	34	-0.28600049
29	35	-0.17391638
28	35	-0.14169878
29	34	-0.14169878
28	36	-0.31553034
29	37	-0.15762317
28	37	-0.03763516
29	36	-0.03763516
28	38	-0.34537153
29	39	-0.19362786
28	39	-0.07473097
29	38	-0.07473097
28	40	-0.21998811
29	41	-0.11844183
28	41	-0.13417560
29	40	-0.13417560
28	42	-0.37107765
29	43	-0.25223253
28	43	0.05109038
29	42	0.05109038
28	44	-0.20962637
29	45	-0.14661050
28	45	-0.13713457
29	44	-0.13713457
30	30	0.00000000
31	31	0.00000000
30	31	0.00000000
30	32	-0.36473525
31	33	-0.26394450
30	33	0.05326094
31	32	0.05326094
30	34	-0.26239065
31	35	-0.17437197
30	35	-0.12562797
31	34	-0.12562797
30	36	-0.45933421
31	37	-0.14356418
30	37	0.08951258
31	36	0.08951258
30	38	-0.39402072
31	39	-0.21473922
30	39	-0.00261168
31	38	-0.00261168
30	40	-0.31473438
31	41	-0.07961017
30	41	-0.07613051
31	40	-0.07613051
30	42	-0.40314788
31	43	-0.27872447
30	43	0.13443251
31	42	0.13443251
30	44	-0.19974523
31	45	-0.14962937
30	45	-0.13195152
31	44	-0.13195152
32	32	0.00000000
33	33	0.00000000
32	33	0.00000000
32	34	-0.21889781
33	35	-0.15884754
32	35	-0.19243522
33	34	-0.19243522
32	36	-0.39666337
33	37	-0.22497359
32	37	0.07054084
33	36	0.07054084
32	38	-0.34137844
33	39	-0.23372510
32	39	-0.04079087
33	38	-0.04079087
32	40	-0.24787510
33	41	-0.14887639
32	41	-0.16423103
33	40	-0.16423103
32	42	-0.38836125
33	43	-0.32780190
32	43	0.07283640
33	42	0.07283640
32	44	-0.20287363
33	45	-0.15259531
32	45	-0.15583056
33	44	-0.15583056
34	34	0.00000000
35	35	0.00000000
34	35	0.00000000
34	36	-0.31084847
35	37	-0.15302628
34	37	-0.06771446
35	36	-0.06771446
34	38	-0.39507062
35	39	-0.24229885
34	39	-0.03956428
35	38	-0.03956428
34	40	-0.34474805
35	41	-0.20152332
34	41	-0.06519094
35	40	-0.06519094
34	42	-0.36724248
35	43	-0.19360612
34	43	-0.03756135
35	42	-0.03756135
34	44	-0.21637352
35	45	-0.16015261
34	45	-0.11064594
35	44	-0.11064594
36	36	0.00000000
37	37	0.00000000
36	37	0.00000000
36	38	-0.34452364
37	39	-0.09926510
36	39	-0.09407613
37	38	-0.09407613
36	40	-0.24283134
37	41	-0.03494948
36	41	-0.19665201
37	40	-0.19665201
36	42	-0.39644362
37	43	-0.28141899
36	43	0.06013325
37	42	0.06013325
36	44	-0.21525983
37	45	-0.09846752
36	45	-0.11036187
37	44	-0.11036187
38	38	0.00000000
39	39	0.00000000
38	39	0.00000000
38	40	-0.30361259
39	41	-0.12827273
38	41	-0.16342060
39	40	-0.16342060
38	42	-0.41512315
39	43	-0.29687019
38	43	0.05315584
39	42	0.05315584
38	44	-0.20322260
39	45	-0.13977913
38	45	-0.14230164
39	44	-0.14230164
40	40	0.00000000
41	41	0.00000000
40	41	0.00000000
40	42	-0.46462890
41	43	-0.26966962
40	43	0.21794543
41	42	0.21794543
40	44	-0.18406329
41	45	-0.14927654
40	45	-0.10464439
41	44	-0.10464439
42	42	0.00000000
43	43	0.00000000
42	43	0.00000000
42	44	-0.20082003
43	45	-0.10343208
42	45	-0.13508512
43	44	-0.13508512
44	44	0.00000000
45	45	0.00000000
44	45	0.00000000
